severity,created_at,logger,module,message,request_id,pod_name,namespace,container_name,cluster_name,node_name
INFO,2025-02-26 14:29:50,,apps.wsdl.helpers," Request Data: {'soap:Envelope': {'@xmlns:soap': 'http://schemas.xmlsoap.org/soap/envelope/', '@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xmlns:xsd': 'http://www.w3.org/2001/XMLSchema', 'soap:Body': {'sendRequestXML': {'@xmlns': 'http://developer.intuit.com/', 'ticket': 'e1fc458e-f819-49d6-bed3-963d7c9937fb', 'strHCPResponse': '<?xml version=""1.0"" ?>\n<QBXML>\n<QBXMLMsgsRs>\n<HostQueryRs requestID=""0"" statusCode=""0"" statusSeverity=""Info"" statusMessage=""Status OK"">\n<HostRet>\n<ProductName>Intuit QuickBooks Enterprise Solutions: Contractor 24.0</ProductName>\n<MajorVersion>34</MajorVersion>\n<MinorVersion>0</MinorVersion>\n<Country>US</Country>\n<SupportedQBXMLVersion>1.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>1.1</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>2.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>2.1</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>3.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>4.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>4.1</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>5.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>6.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>7.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>8.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>9.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>10.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>11.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>12.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>13.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>14.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>15.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>16.0</SupportedQBXMLVersion>\n<IsAutomaticLogin>true</IsAutomaticLogin>\n<QBFileMode>MultiUser</QBFileMode>\n</HostRet>\n</HostQueryRs>\n<CompanyQueryRs requestID=""1"" statusCode=""0"" statusSeverity=""Info"" statusMessage=""Status OK"">\n<CompanyRet>\n<IsSampleCompany>false</IsSampleCompany>\n<CompanyName>Texas Roofing Co., Inc.</CompanyName>\n<LegalCompanyName>Texas Roofing Co., Inc.</LegalCompanyName>\n<Address>\n<Addr1>16809 Radholme Ct.</Addr1>\n<City>Round Rock</City>\n<State>TX</State>\n<PostalCode>78664</PostalCode>\n<Country>US</Country>\n</Address>\n<AddressBlock>\n<Addr1>16809 Radholme Ct.</Addr1>\n<Addr2>Round Rock,  TX  78664</Addr2>\n</AddressBlock>\n<LegalAddress>\n<Addr1>16809 Radholme Ct.</Addr1>\n<City>Round Rock</City>\n<State>TX</State>\n<PostalCode>78664</PostalCode>\n<Country>US</Country>\n</LegalAddress>\n<CompanyAddressForCustomer>\n<Addr1>16809 Radholme Ct</Addr1>\n<City>Round Rock</City>\n<State>TX</State>\n<PostalCode>78664</PostalCode>\n</CompanyAddressForCustomer>\n<CompanyAddressBlockForCustomer>\n<Addr1>16809 Radholme Ct</Addr1>\n<Addr2>Round Rock, Tx 78664</Addr2>\n</CompanyAddressBlockForCustomer>\n<Phone>512-252-8920</Phone>\n<Fax>512-252-8923</Fax>\n<Email>********@texasroofing.com</Email>\n<CompanyWebSite>www.texasroofing.com</CompanyWebSite>\n<FirstMonthFiscalYear>January</FirstMonthFiscalYear>\n<FirstMonthIncomeTaxYear>January</FirstMonthIncomeTaxYear>\n<CompanyType>ConstructionTradesPlumberElectricianHVAC</CompanyType>\n<EIN>20-3003922</EIN>\n<TaxForm>Form1120</TaxForm>\n<SubscribedServices>\n<Service>\n<Name>QuickBooks Online Banking</Name>\n<Domain>banking.qb</Domain>\n<ServiceStatus>Active</ServiceStatus>\n</Service>\n<Service>\n<Name>QuickBooks Online Billing</Name>\n<Domain>billing.qb</Domain>\n<ServiceStatus>Never</ServiceStatus>\n</Service>\n<Service>\n<Name>QuickBooks Online Billing Level 1 Service</Name>\n<Domain>qbob1.qbn</Domain>\n<ServiceStatus>Active</ServiceStatus>\n</Service>\n<Service>\n<Name>QuickBooks Online Billing Level 2 Service</Name>\n<Domain>qbob2.qbn</Domain>\n<ServiceStatus>Terminated</ServiceStatus>\n</Service>\n<Service>\n<Name>QuickBooks Online Billing Payment Service</Name>\n<Domain>qbobpay.qbn</Domain>\n<ServiceStatus>Terminated</ServiceStatus>\n</Service>\n<Service>\n<Name>QuickBooks Bill Payment</Name>\n<Domain>billpay.qb</Domain>\n<ServiceStatus>Suspended</ServiceStatus>\n</Service>\n<Service>\n<Name>QuickBooks Online Billing Paper Mailing Service</Name>\n<Domain>qbobpaper.qbn</Domain>\n<ServiceStatus>Terminated</ServiceStatus>\n</Service>\n<Service>\n<Name>QuickBooks Payroll Service</Name>\n<Domain>payroll.qb</Domain>\n<ServiceStatus>Active</ServiceStatus>\n</Service>\n<Service>\n<Name>QuickBooks Basic Payroll Service</Name>\n<Domain>payrollbsc.qb</Domain>\n<ServiceStatus>Active</ServiceStatus>\n</Service>\n<Service>\n<Name>QuickBooks Basic Disk Payroll Service</Name>\n<Domain>payrollbscdisk.qb</Domain>\n<ServiceStatus>Never</ServiceStatus>\n</Service>\n<Service>\n<Name>QuickBooks Deluxe Payroll Service</Name>\n<Domain>payrolldlx.qb</Domain>\n<ServiceStatus>Never</ServiceStatus>\n</Service>\n<Service>\n<Name>QuickBooks Premier Payroll Service</Name>\n<Domain>payrollprm.qb</Domain>\n<ServiceStatus>Never</ServiceStatus>\n</Service>\n<Service>\n<Name>Basic Plus Federal</Name>\n<Domain>basic_plus_fed.qb</Domain>\n<ServiceStatus>Never</ServiceStatus>\n</Service>\n<Service>\n<Name>Basic Plus Federal and State</Name>\n<Domain>basic_plus_fed_state.qb</Domain>\n<ServiceStatus>Never</ServiceStatus>\n</Service>\n<Service>\n<Name>Basic Plus Direct Deposit</Name>\n<Domain>basic_plus_dd.qb</Domain>\n<ServiceStatus>Active</ServiceStatus>\n</Service>\n<Service>\n<Name>Merchant Account Service</Name>\n<Domain>mas.qbn</Domain>\n<ServiceStatus>Active</ServiceStatus>\n</Service>\n</SubscribedServices>\n<AccountantCopy>\n<AccountantCopyExists>false</AccountantCopyExists>\n</AccountantCopy>\n<DataExtRet>\n<OwnerID>{dac70737-713f-49e6-8955-af14ef7b9ccc}</OwnerID>\n<DataExtName>AppLock</DataExtName>\n<DataExtType>STR255TYPE</DataExtType>\n<DataExtValue>LOCKED:TRC96:638761769892785995</DataExtValue>\n</DataExtRet>\n<DataExtRet>\n<OwnerID>{dac70737-713f-49e6-8955-af14ef7b9ccc}</OwnerID>\n<DataExtName>FileID</DataExtName>\n<DataExtType>STR255TYPE</DataExtType>\n<DataExtValue>{b7ce48e2-6eac-46cf-8e89-a9a5820e8dc6}</DataExtValue>\n</DataExtRet>\n</CompanyRet>\n</CompanyQueryRs>\n<PreferencesQueryRs requestID=""2"" statusCode=""0"" statusSeverity=""Info"" statusMessage=""Status OK"">\n<PreferencesRet>\n<AccountingPreferences>\n<IsUsingAccountNumbers>true</IsUsingAccountNumbers>\n<IsRequiringAccounts>true</IsRequiringAccounts>\n<IsUsingClassTracking>true</IsUsingClassTracking>\n<AssignClassesTo>None</AssignClassesTo>\n<IsUsingAuditTrail>true</IsUsingAuditTrail>\n<IsAssigningJournalEntryNumbers>true</IsAssigningJournalEntryNumbers>\n<ClosingDate>2023-12-31</ClosingDate>\n</AccountingPreferences>\n<FinanceChargePreferences>\n<AnnualInterestRate>0.00</AnnualInterestRate>\n<MinFinanceCharge>0.00</MinFinanceCharge>\n<GracePeriod>0</GracePeriod>\n<IsAssessingForOverdueCharges>false</IsAssessingForOverdueCharges>\n<CalculateChargesFrom>DueDate</CalculateChargesFrom>\n<IsMarkedToBePrinted>false</IsMarkedToBePrinted>\n</FinanceChargePreferences>\n<JobsAndEstimatesPreferences>\n<IsUsingEstimates>true</IsUsingEstimates>\n<IsUsingProgressInvoicing>true</IsUsingProgressInvoicing>\n<IsPrintingItemsWithZeroAmounts>false</IsPrintingItemsWithZeroAmounts>\n</JobsAndEstimatesPreferences>\n<MultiCurrencyPreferences>\n<IsMultiCurrencyOn>false</IsMultiCurrencyOn>\n</MultiCurrencyPreferences>\n<MultiLocationInventoryPreferences>\n<IsMultiLocationInventoryAvailable>false</IsMultiLocationInventoryAvailable>\n<IsMultiLocationInventoryEnabled>false</IsMultiLocationInventoryEnabled>\n</MultiLocationInventoryPreferences>\n<PurchasesAndVendorsPreferences>\n<IsUsingInventory>true</IsUsingInventory>\n<DaysBillsAreDue>30</DaysBillsAreDue>\n<IsAutomaticallyUsingDiscounts>false</IsAutomaticallyUsingDiscounts>\n</PurchasesAndVendorsPreferences>\n<ReportsPreferences>\n<AgingReportBasis>AgeFromTransactionDate</AgingReportBasis>\n<SummaryReportBasis>Accrual</SummaryReportBasis>\n</ReportsPreferences>\n<SalesAndCustomersPreferences>\n<IsTrackingReimbursedExpensesAsIncome>false</IsTrackingReimbursedExpensesAsIncome>\n<IsAutoApplyingPayments>false</IsAutoApplyingPayments>\n<PriceLevels>\n<IsUsingPriceLevels>true</IsUsingPriceLevels>\n<IsRoundingSalesPriceUp>true</IsRoundingSalesPriceUp>\n</PriceLevels>\n</SalesAndCustomersPreferences>\n<SalesTaxPreferences>\n<DefaultItemSalesTaxRef>\n<ListID>8000002C-1420230566</ListID>\n<FullName>Tax Exempt</FullName>\n</DefaultItemSalesTaxRef>\n<PaySalesTax>Monthly</PaySalesTax>\n<DefaultTaxableSalesTaxCodeRef>\n<ListID>80000001-1420229827</ListID>\n<FullName>Tax</FullName>\n</DefaultTaxableSalesTaxCodeRef>\n<DefaultNonTaxableSalesTaxCodeRef>\n<ListID>80000002-1420229827</ListID>\n<FullName>Non</FullName>\n</DefaultNonTaxableSalesTaxCodeRef>\n</SalesTaxPreferences>\n<TimeTrackingPreferences>\n<FirstDayOfWeek>Monday</FirstDayOfWeek>\n</TimeTrackingPreferences>\n<CurrentAppAccessRights>\n<IsAutomaticLoginAllowed>true</IsAutomaticLoginAllowed>\n<AutomaticLoginUserName>Admin</AutomaticLoginUserName>\n<IsPersonalDataAccessAllowed>true</IsPersonalDataAccessAllowed>\n</CurrentAppAccessRights>\n<ItemsAndInventoryPreferences>\n<EnhancedInventoryReceivingEnabled>false</EnhancedInventoryReceivingEnabled>\n<IsTrackingSerialOrLotNumber>None</IsTrackingSerialOrLotNumber>\n<IsInventoryExpirationDateEnabled>false</IsInventoryExpirationDateEnabled>\n<FIFOEnabled>false</FIFOEnabled>\n<IsRSBEnabled>false</IsRSBEnabled>\n<IsBarcodeEnabled>false</IsBarcodeEnabled>\n</ItemsAndInventoryPreferences>\n</PreferencesRet>\n</PreferencesQueryRs>\n</QBXMLMsgsRs>\n</QBXML>', 'strCompanyFileName': 'Q:\\2021 trc 2015 102019.qbw', 'qbXMLCountry': 'US', 'qbXMLMajorVers': '16', 'qbXMLMinorVers': '0'}}}}",,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
INFO,2025-02-26 14:29:50,,apps.wsdl.helpers," Body: {'sendRequestXML': {'@xmlns': 'http://developer.intuit.com/', 'ticket': 'e1fc458e-f819-49d6-bed3-963d7c9937fb', 'strHCPResponse': '<?xml version=""1.0"" ?>\n<QBXML>\n<QBXMLMsgsRs>\n<HostQueryRs requestID=""0"" statusCode=""0"" statusSeverity=""Info"" statusMessage=""Status OK"">\n<HostRet>\n<ProductName>Intuit QuickBooks Enterprise Solutions: Contractor 24.0</ProductName>\n<MajorVersion>34</MajorVersion>\n<MinorVersion>0</MinorVersion>\n<Country>US</Country>\n<SupportedQBXMLVersion>1.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>1.1</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>2.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>2.1</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>3.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>4.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>4.1</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>5.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>6.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>7.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>8.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>9.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>10.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>11.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>12.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>13.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>14.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>15.0</SupportedQBXMLVersion>\n<SupportedQBXMLVersion>16.0</SupportedQBXMLVersion>\n<IsAutomaticLogin>true</IsAutomaticLogin>\n<QBFileMode>MultiUser</QBFileMode>\n</HostRet>\n</HostQueryRs>\n<CompanyQueryRs requestID=""1"" statusCode=""0"" statusSeverity=""Info"" statusMessage=""Status OK"">\n<CompanyRet>\n<IsSampleCompany>false</IsSampleCompany>\n<CompanyName>Texas Roofing Co., Inc.</CompanyName>\n<LegalCompanyName>Texas Roofing Co., Inc.</LegalCompanyName>\n<Address>\n<Addr1>16809 Radholme Ct.</Addr1>\n<City>Round Rock</City>\n<State>TX</State>\n<PostalCode>78664</PostalCode>\n<Country>US</Country>\n</Address>\n<AddressBlock>\n<Addr1>16809 Radholme Ct.</Addr1>\n<Addr2>Round Rock,  TX  78664</Addr2>\n</AddressBlock>\n<LegalAddress>\n<Addr1>16809 Radholme Ct.</Addr1>\n<City>Round Rock</City>\n<State>TX</State>\n<PostalCode>78664</PostalCode>\n<Country>US</Country>\n</LegalAddress>\n<CompanyAddressForCustomer>\n<Addr1>16809 Radholme Ct</Addr1>\n<City>Round Rock</City>\n<State>TX</State>\n<PostalCode>78664</PostalCode>\n</CompanyAddressForCustomer>\n<CompanyAddressBlockForCustomer>\n<Addr1>16809 Radholme Ct</Addr1>\n<Addr2>Round Rock, Tx 78664</Addr2>\n</CompanyAddressBlockForCustomer>\n<Phone>512-252-8920</Phone>\n<Fax>512-252-8923</Fax>\n<Email>********@texasroofing.com</Email>\n<CompanyWebSite>www.texasroofing.com</CompanyWebSite>\n<FirstMonthFiscalYear>January</FirstMonthFiscalYear>\n<FirstMonthIncomeTaxYear>January</FirstMonthIncomeTaxYear>\n<CompanyType>ConstructionTradesPlumberElectricianHVAC</CompanyType>\n<EIN>20-3003922</EIN>\n<TaxForm>Form1120</TaxForm>\n<SubscribedServices>\n<Service>\n<Name>QuickBooks Online Banking</Name>\n<Domain>banking.qb</Domain>\n<ServiceStatus>Active</ServiceStatus>\n</Service>\n<Service>\n<Name>QuickBooks Online Billing</Name>\n<Domain>billing.qb</Domain>\n<ServiceStatus>Never</ServiceStatus>\n</Service>\n<Service>\n<Name>QuickBooks Online Billing Level 1 Service</Name>\n<Domain>qbob1.qbn</Domain>\n<ServiceStatus>Active</ServiceStatus>\n</Service>\n<Service>\n<Name>QuickBooks Online Billing Level 2 Service</Name>\n<Domain>qbob2.qbn</Domain>\n<ServiceStatus>Terminated</ServiceStatus>\n</Service>\n<Service>\n<Name>QuickBooks Online Billing Payment Service</Name>\n<Domain>qbobpay.qbn</Domain>\n<ServiceStatus>Terminated</ServiceStatus>\n</Service>\n<Service>\n<Name>QuickBooks Bill Payment</Name>\n<Domain>billpay.qb</Domain>\n<ServiceStatus>Suspended</ServiceStatus>\n</Service>\n<Service>\n<Name>QuickBooks Online Billing Paper Mailing Service</Name>\n<Domain>qbobpaper.qbn</Domain>\n<ServiceStatus>Terminated</ServiceStatus>\n</Service>\n<Service>\n<Name>QuickBooks Payroll Service</Name>\n<Domain>payroll.qb</Domain>\n<ServiceStatus>Active</ServiceStatus>\n</Service>\n<Service>\n<Name>QuickBooks Basic Payroll Service</Name>\n<Domain>payrollbsc.qb</Domain>\n<ServiceStatus>Active</ServiceStatus>\n</Service>\n<Service>\n<Name>QuickBooks Basic Disk Payroll Service</Name>\n<Domain>payrollbscdisk.qb</Domain>\n<ServiceStatus>Never</ServiceStatus>\n</Service>\n<Service>\n<Name>QuickBooks Deluxe Payroll Service</Name>\n<Domain>payrolldlx.qb</Domain>\n<ServiceStatus>Never</ServiceStatus>\n</Service>\n<Service>\n<Name>QuickBooks Premier Payroll Service</Name>\n<Domain>payrollprm.qb</Domain>\n<ServiceStatus>Never</ServiceStatus>\n</Service>\n<Service>\n<Name>Basic Plus Federal</Name>\n<Domain>basic_plus_fed.qb</Domain>\n<ServiceStatus>Never</ServiceStatus>\n</Service>\n<Service>\n<Name>Basic Plus Federal and State</Name>\n<Domain>basic_plus_fed_state.qb</Domain>\n<ServiceStatus>Never</ServiceStatus>\n</Service>\n<Service>\n<Name>Basic Plus Direct Deposit</Name>\n<Domain>basic_plus_dd.qb</Domain>\n<ServiceStatus>Active</ServiceStatus>\n</Service>\n<Service>\n<Name>Merchant Account Service</Name>\n<Domain>mas.qbn</Domain>\n<ServiceStatus>Active</ServiceStatus>\n</Service>\n</SubscribedServices>\n<AccountantCopy>\n<AccountantCopyExists>false</AccountantCopyExists>\n</AccountantCopy>\n<DataExtRet>\n<OwnerID>{dac70737-713f-49e6-8955-af14ef7b9ccc}</OwnerID>\n<DataExtName>AppLock</DataExtName>\n<DataExtType>STR255TYPE</DataExtType>\n<DataExtValue>LOCKED:TRC96:638761769892785995</DataExtValue>\n</DataExtRet>\n<DataExtRet>\n<OwnerID>{dac70737-713f-49e6-8955-af14ef7b9ccc}</OwnerID>\n<DataExtName>FileID</DataExtName>\n<DataExtType>STR255TYPE</DataExtType>\n<DataExtValue>{b7ce48e2-6eac-46cf-8e89-a9a5820e8dc6}</DataExtValue>\n</DataExtRet>\n</CompanyRet>\n</CompanyQueryRs>\n<PreferencesQueryRs requestID=""2"" statusCode=""0"" statusSeverity=""Info"" statusMessage=""Status OK"">\n<PreferencesRet>\n<AccountingPreferences>\n<IsUsingAccountNumbers>true</IsUsingAccountNumbers>\n<IsRequiringAccounts>true</IsRequiringAccounts>\n<IsUsingClassTracking>true</IsUsingClassTracking>\n<AssignClassesTo>None</AssignClassesTo>\n<IsUsingAuditTrail>true</IsUsingAuditTrail>\n<IsAssigningJournalEntryNumbers>true</IsAssigningJournalEntryNumbers>\n<ClosingDate>2023-12-31</ClosingDate>\n</AccountingPreferences>\n<FinanceChargePreferences>\n<AnnualInterestRate>0.00</AnnualInterestRate>\n<MinFinanceCharge>0.00</MinFinanceCharge>\n<GracePeriod>0</GracePeriod>\n<IsAssessingForOverdueCharges>false</IsAssessingForOverdueCharges>\n<CalculateChargesFrom>DueDate</CalculateChargesFrom>\n<IsMarkedToBePrinted>false</IsMarkedToBePrinted>\n</FinanceChargePreferences>\n<JobsAndEstimatesPreferences>\n<IsUsingEstimates>true</IsUsingEstimates>\n<IsUsingProgressInvoicing>true</IsUsingProgressInvoicing>\n<IsPrintingItemsWithZeroAmounts>false</IsPrintingItemsWithZeroAmounts>\n</JobsAndEstimatesPreferences>\n<MultiCurrencyPreferences>\n<IsMultiCurrencyOn>false</IsMultiCurrencyOn>\n</MultiCurrencyPreferences>\n<MultiLocationInventoryPreferences>\n<IsMultiLocationInventoryAvailable>false</IsMultiLocationInventoryAvailable>\n<IsMultiLocationInventoryEnabled>false</IsMultiLocationInventoryEnabled>\n</MultiLocationInventoryPreferences>\n<PurchasesAndVendorsPreferences>\n<IsUsingInventory>true</IsUsingInventory>\n<DaysBillsAreDue>30</DaysBillsAreDue>\n<IsAutomaticallyUsingDiscounts>false</IsAutomaticallyUsingDiscounts>\n</PurchasesAndVendorsPreferences>\n<ReportsPreferences>\n<AgingReportBasis>AgeFromTransactionDate</AgingReportBasis>\n<SummaryReportBasis>Accrual</SummaryReportBasis>\n</ReportsPreferences>\n<SalesAndCustomersPreferences>\n<IsTrackingReimbursedExpensesAsIncome>false</IsTrackingReimbursedExpensesAsIncome>\n<IsAutoApplyingPayments>false</IsAutoApplyingPayments>\n<PriceLevels>\n<IsUsingPriceLevels>true</IsUsingPriceLevels>\n<IsRoundingSalesPriceUp>true</IsRoundingSalesPriceUp>\n</PriceLevels>\n</SalesAndCustomersPreferences>\n<SalesTaxPreferences>\n<DefaultItemSalesTaxRef>\n<ListID>8000002C-1420230566</ListID>\n<FullName>Tax Exempt</FullName>\n</DefaultItemSalesTaxRef>\n<PaySalesTax>Monthly</PaySalesTax>\n<DefaultTaxableSalesTaxCodeRef>\n<ListID>80000001-1420229827</ListID>\n<FullName>Tax</FullName>\n</DefaultTaxableSalesTaxCodeRef>\n<DefaultNonTaxableSalesTaxCodeRef>\n<ListID>80000002-1420229827</ListID>\n<FullName>Non</FullName>\n</DefaultNonTaxableSalesTaxCodeRef>\n</SalesTaxPreferences>\n<TimeTrackingPreferences>\n<FirstDayOfWeek>Monday</FirstDayOfWeek>\n</TimeTrackingPreferences>\n<CurrentAppAccessRights>\n<IsAutomaticLoginAllowed>true</IsAutomaticLoginAllowed>\n<AutomaticLoginUserName>Admin</AutomaticLoginUserName>\n<IsPersonalDataAccessAllowed>true</IsPersonalDataAccessAllowed>\n</CurrentAppAccessRights>\n<ItemsAndInventoryPreferences>\n<EnhancedInventoryReceivingEnabled>false</EnhancedInventoryReceivingEnabled>\n<IsTrackingSerialOrLotNumber>None</IsTrackingSerialOrLotNumber>\n<IsInventoryExpirationDateEnabled>false</IsInventoryExpirationDateEnabled>\n<FIFOEnabled>false</FIFOEnabled>\n<IsRSBEnabled>false</IsRSBEnabled>\n<IsBarcodeEnabled>false</IsBarcodeEnabled>\n</ItemsAndInventoryPreferences>\n</PreferencesRet>\n</PreferencesQueryRs>\n</QBXMLMsgsRs>\n</QBXML>', 'strCompanyFileName': 'Q:\\2021 trc 2015 102019.qbw', 'qbXMLCountry': 'US', 'qbXMLMajorVers': '16', 'qbXMLMinorVers': '0'}}",,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
INFO,2025-02-26 14:29:50,,apps.wsdl.helpers, Method Name: sendRequestXML,,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
,,,,/usr/local/lib/python3.11/site-packages/django/db/models/fields/__init__.py:1595: RuntimeWarning: DateTimeField QBDPreferences.accounting_period_closing_date received a naive datetime (2023-12-31 00:00:00) while time zone support is active.,,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
,,,,warnings.warn(,,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
INFO,2025-02-26 14:29:50,,apps.workspaces.tasks, Updated QBD Preferences for workspace 1993,,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
INFO,2025-02-26 14:29:50,,apps.wsdl.views," WSDL Response: <soap:Envelope xmlns:soap=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:tns=""http://developer.intuit.com/"" xmlns:tm=""http://microsoft.com/wsdl/mime/textMatching/""><soap:Body><sendRequestXMLResponse xmlns=""http://developer.intuit.com/""></sendRequestXMLResponse></soap:Body></soap:Envelope>",,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
,,,,"request INFO quickbooks-connector-api 2025-02-26 14:29:50,528 [36mPOST /wsdl/[0m",,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
,,,,"request INFO quickbooks-connector-api 2025-02-26 14:29:50,529 [36mPOST /wsdl/ - 200[0m",,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
,,,,[2025-02-26 14:29:50 +0000] [211] [DEBUG] Closing connection.,,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
,,,,[2025-02-26 14:29:50 +0000] [211] [DEBUG] POST /wsdl/,,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
INFO,2025-02-26 14:29:50,,apps.wsdl.views," WSDL Request: b'<?xml version=""1.0"" encoding=""utf-8""?><soap:Envelope xmlns:soap=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema""><soap:Body><getLastError xmlns=""http://developer.intuit.com/""><ticket>e1fc458e-f819-49d6-bed3-963d7c9937fb</ticket></getLastError></soap:Body></soap:Envelope>'",,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
INFO,2025-02-26 14:29:50,,apps.wsdl.helpers," Request Data: {'soap:Envelope': {'@xmlns:soap': 'http://schemas.xmlsoap.org/soap/envelope/', '@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xmlns:xsd': 'http://www.w3.org/2001/XMLSchema', 'soap:Body': {'getLastError': {'@xmlns': 'http://developer.intuit.com/', 'ticket': 'e1fc458e-f819-49d6-bed3-963d7c9937fb'}}}}",,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
INFO,2025-02-26 14:29:50,,apps.wsdl.helpers," Body: {'getLastError': {'@xmlns': 'http://developer.intuit.com/', 'ticket': 'e1fc458e-f819-49d6-bed3-963d7c9937fb'}}",,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
INFO,2025-02-26 14:29:50,,apps.wsdl.helpers, Method Name: getLastError,,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
INFO,2025-02-26 14:29:50,,apps.wsdl.actions," GetLastError: b'<?xml version=""1.0"" encoding=""utf-8""?><soap:Envelope xmlns:soap=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema""><soap:Body><getLastError xmlns=""http://developer.intuit.com/""><ticket>e1fc458e-f819-49d6-bed3-963d7c9937fb</ticket></getLastError></soap:Body></soap:Envelope>'",,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
